CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod
2809,50,Female,Month-to-month,74.52,4620.24,No,No,62,Yes,Bank transfer
2810,33,Female,Month-to-month,63.18,1958.58,No,No,31,Yes,Credit card
2811,38,Male,Month-to-month,117.89,7309.18,No,No,62,Yes,Credit card
2812,32,Female,Month-to-month,19.06,743.34,No,Fiber optic,39,Yes,Mailed check
2813,60,Female,Month-to-month,100.75,1612,No,Fiber optic,16,Yes,Credit card
2814,36,Male,Two year,93.78,2907.18,Yes,Fiber optic,31,Yes,Credit card
2815,61,Female,Month-to-month,89.44,1967.68,No,DSL,22,Yes,Credit card
2816,49,Male,Month-to-month,104.09,6141.31,No,Fiber optic,59,Yes,Electronic check
2817,45,Female,Month-to-month,61.76,3396.8,Yes,DSL,55,Yes,Bank transfer
2818,44,Female,Month-to-month,18,144,No,No,8,Yes,Credit card
2819,44,Male,Two year,62.47,4247.96,Yes,Fiber optic,68,Yes,Electronic check
2820,18,Female,One year,30.31,1848.91,No,No,61,Yes,Bank transfer
2821,36,Male,Two year,39.38,2480.94,No,DSL,63,No,Mailed check
2822,50,Female,Two year,21.52,451.92,No,Fiber optic,21,No,Bank transfer
2823,39,Female,Month-to-month,48.29,1496.99,No,Fiber optic,31,Yes,Electronic check
2824,23,Male,Month-to-month,44.12,2029.52,No,No,46,Yes,Electronic check
2825,39,Female,Two year,18,18,No,DSL,1,No,Mailed check
2826,60,Female,Two year,89.51,4565.01,Yes,DSL,51,No,Electronic check
2827,54,Male,One year,142.71,1855.23,Yes,Fiber optic,13,No,Mailed check
2828,39,Female,One year,86.22,3103.92,No,Fiber optic,36,Yes,Mailed check
2829,51,Male,One year,57.9,1505.4,Yes,DSL,26,No,Electronic check
2830,35,Female,Month-to-month,63.08,1450.84,Yes,No,23,Yes,Electronic check
2831,19,Male,Month-to-month,50.27,3167.01,No,DSL,63,Yes,Credit card
2832,28,Female,Two year,68.15,4702.35,No,Fiber optic,69,Yes,Credit card
2833,58,Male,One year,63.7,1592.5,No,DSL,25,No,Mailed check
2834,36,Male,Month-to-month,35.56,1884.68,No,DSL,53,Yes,Electronic check
2835,37,Female,Month-to-month,123.9,1734.6,No,No,14,Yes,Credit card
2836,36,Female,Month-to-month,18,,Yes,Fiber optic,28,Yes,Credit card
2837,62,Male,Month-to-month,90.14,2433.78,No,No,27,No,Credit card
2838,59,Female,Two year,61.46,3564.68,Yes,No,58,No,Credit card
2839,66,Male,Month-to-month,131.53,2630.6,No,No,20,Yes,Mailed check
2840,38,Female,Month-to-month,76.93,692.37,No,Fiber optic,9,Yes,Bank transfer
2841,43,Female,Month-to-month,52.4,157.2,No,No,3,No,Electronic check
2842,21,Male,One year,56.33,3436.13,No,DSL,61,No,Electronic check
2843,57,Male,Month-to-month,66.4,199.2,No,Fiber optic,3,Yes,Credit card
2844,25,Female,Month-to-month,25,125,No,DSL,5,Yes,Mailed check
2845,42,Female,Month-to-month,38.16,2709.36,Yes,Fiber optic,71,Yes,Bank transfer
2846,26,Female,Month-to-month,18,270,Yes,No,15,Yes,Bank transfer
2847,32,Female,Month-to-month,32.7,1209.9,No,Fiber optic,37,Yes,Electronic check
2848,29,Female,Month-to-month,68.29,3277.92,Yes,No,48,Yes,Mailed check
2849,32,Male,Two year,75.51,4530.6,No,DSL,60,No,Mailed check
2850,33,Female,Month-to-month,18,1152,No,No,64,Yes,Electronic check
2851,33,Female,Month-to-month,60.2,2949.8,No,DSL,49,Yes,Bank transfer
2852,50,Male,One year,84.72,1355.52,Yes,No,16,No,Mailed check
2853,26,Male,Month-to-month,59.3,1601.1,No,No,27,Yes,Credit card
2854,42,Male,One year,42.82,1841.26,Yes,DSL,43,No,Mailed check
2855,54,Female,Month-to-month,50.57,556.27,No,Fiber optic,11,No,Electronic check
2856,33,Male,Month-to-month,46.07,3178.83,No,Fiber optic,69,Yes,Electronic check
2857,31,Male,One year,42.71,2989.7,Yes,Fiber optic,70,Yes,Credit card
2858,37,Male,Two year,71.08,5046.68,No,DSL,71,Yes,Bank transfer
2859,54,Male,Month-to-month,145.77,291.54,No,No,2,Yes,Bank transfer
2860,42,Female,Month-to-month,38.97,1870.56,No,Fiber optic,48,Yes,Credit card
2861,33,Female,Month-to-month,53.87,1077.4,No,DSL,20,Yes,Mailed check
2862,45,Female,Two year,63.19,442.33,Yes,DSL,7,Yes,Electronic check
2863,26,Male,Two year,40.94,2579.22,No,Fiber optic,63,No,Credit card
2864,48,Male,Month-to-month,103.44,5999.52,No,DSL,58,Yes,Electronic check
2865,44,Male,Month-to-month,18,522,No,Fiber optic,29,Yes,Electronic check
2866,36,Male,Month-to-month,46.41,1438.71,No,Fiber optic,31,Yes,Credit card
2867,29,Male,Month-to-month,93.64,,No,DSL,19,No,Bank transfer
2868,29,Male,Month-to-month,54.71,820.65,No,Fiber optic,15,No,Bank transfer
2869,46,Female,Month-to-month,36.27,870.48,No,Fiber optic,24,Yes,Credit card
2870,54,Female,One year,80.43,4745.37,Yes,No,59,Yes,Credit card
2871,32,Male,Two year,96.72,4255.68,No,Fiber optic,44,Yes,Mailed check
2872,45,Female,Two year,72.37,578.96,Yes,No,8,No,Credit card
2873,18,Male,Month-to-month,36.96,1848,No,DSL,50,Yes,Electronic check
2874,32,Male,Month-to-month,80.97,4858.2,No,Fiber optic,60,No,Bank transfer
2875,39,Female,Two year,50.93,1986.27,Yes,DSL,39,Yes,Electronic check
2876,29,Male,Month-to-month,91.08,5464.8,No,Fiber optic,60,No,Bank transfer
2877,28,Female,One year,116.91,7716.06,Yes,Fiber optic,66,Yes,Electronic check
2878,31,Male,Month-to-month,18,252,No,No,14,Yes,Credit card
2879,43,Male,Month-to-month,68.89,3582.28,No,No,52,Yes,Credit card
2880,37,Female,Month-to-month,18,54,No,No,3,Yes,Mailed check
2881,18,Male,Month-to-month,150,3300,No,DSL,22,Yes,Bank transfer
2882,18,Male,One year,48.62,1264.12,Yes,DSL,26,No,Credit card
2883,32,Male,Month-to-month,91.12,3280.32,No,DSL,36,Yes,Bank transfer
2884,45,Female,Month-to-month,63.76,2677.92,No,DSL,42,Yes,Credit card
2885,18,Male,Month-to-month,36.89,1328.04,No,DSL,36,Yes,Mailed check
2886,34,Male,Two year,32.73,916.44,Yes,Fiber optic,28,No,Credit card
2887,33,Male,Month-to-month,120.5,3374,No,No,28,Yes,Credit card
2888,56,Female,Month-to-month,98.46,4726.08,No,Fiber optic,48,Yes,Mailed check
2889,35,Female,Month-to-month,133.03,6651.5,Yes,No,50,Yes,Electronic check
2890,44,Female,Month-to-month,66.94,3280.06,No,No,49,Yes,Bank transfer
2891,41,Female,Month-to-month,75.08,2027.16,Yes,DSL,27,Yes,Electronic check
2892,18,Female,One year,55.65,222.6,No,No,4,No,Electronic check
2893,49,Male,Month-to-month,54.95,3022.25,No,DSL,55,Yes,Electronic check
2894,42,Female,Month-to-month,28.53,1797.39,No,Fiber optic,63,Yes,Bank transfer
2895,46,Female,One year,67.94,1087.04,Yes,DSL,16,No,Mailed check
2896,80,Male,Month-to-month,37.38,2018.52,Yes,DSL,54,Yes,Credit card
2897,18,Female,Month-to-month,80.47,643.76,No,Fiber optic,8,Yes,Credit card
2898,60,Male,Month-to-month,70.95,4753.65,No,Fiber optic,67,No,Electronic check
2899,36,Female,Month-to-month,75.07,1126.05,Yes,No,15,No,Bank transfer
2900,43,Male,One year,123.63,,Yes,No,15,No,Electronic check
2901,39,Male,One year,63.68,764.16,Yes,Fiber optic,12,No,Mailed check
2902,34,Female,One year,91.49,5672.38,Yes,Fiber optic,62,No,Credit card
2903,33,Female,One year,136.8,5472,Yes,DSL,40,No,Credit card
2904,43,Male,Month-to-month,110.73,5757.96,No,Fiber optic,52,Yes,Credit card
2905,21,Male,Month-to-month,105.36,7059.12,No,DSL,67,Yes,Credit card
2906,49,Male,Month-to-month,54.27,434.16,Yes,DSL,8,Yes,Mailed check
2907,35,Male,Month-to-month,73.04,3652,Yes,DSL,50,Yes,Bank transfer
2908,26,Male,Two year,18.86,886.42,Yes,Fiber optic,47,No,Bank transfer
2909,34,Male,Two year,82.46,3958.08,No,Fiber optic,48,No,Mailed check
2910,55,Male,Month-to-month,74.61,,No,DSL,17,Yes,Credit card
2911,33,Female,Month-to-month,65.82,592.38,Yes,DSL,9,Yes,Bank transfer
2912,44,Male,Month-to-month,100.95,5350.35,No,Fiber optic,53,Yes,Mailed check
2913,31,Female,Month-to-month,22.73,318.22,No,Fiber optic,14,Yes,Electronic check
2914,49,Female,Month-to-month,122.22,1222.2,Yes,Fiber optic,10,Yes,Mailed check
2915,48,Male,Month-to-month,96.56,3765.84,Yes,DSL,39,Yes,Credit card
2916,62,Male,Two year,62.53,2876.38,Yes,DSL,46,No,Credit card
2917,37,Female,One year,59.79,1136.01,No,DSL,19,No,Credit card
2918,48,Male,Month-to-month,81.82,1718.22,No,Fiber optic,21,Yes,Electronic check
2919,41,Male,Month-to-month,118.23,5556.81,No,Fiber optic,47,Yes,Bank transfer
2920,55,Female,Month-to-month,68.56,1028.4,No,Fiber optic,15,Yes,Credit card
2921,31,Female,Two year,70.04,,No,Fiber optic,4,No,Electronic check
2922,48,Female,Two year,65.63,4200.32,Yes,Fiber optic,64,No,Mailed check
2923,37,Male,Two year,127.37,2547.4,Yes,Fiber optic,20,Yes,Bank transfer
2924,39,Male,Month-to-month,52.09,,No,DSL,60,Yes,Bank transfer
2925,41,Female,One year,63.97,3454.38,Yes,DSL,54,No,Mailed check
2926,43,Male,Month-to-month,116.22,2673.06,No,No,23,No,Bank transfer
2927,38,Female,Month-to-month,70.15,1543.3,No,Fiber optic,22,Yes,Mailed check
2928,42,Male,Month-to-month,104.8,1048,No,DSL,10,Yes,Electronic check
2929,58,Female,Month-to-month,33.11,1523.06,No,Fiber optic,46,Yes,Credit card
2930,51,Male,One year,57.81,57.81,No,DSL,1,No,Electronic check
2931,50,Female,Month-to-month,116.96,8070.24,Yes,Fiber optic,69,Yes,Credit card
2932,34,Male,Month-to-month,41.33,2149.16,Yes,No,52,Yes,Bank transfer
2933,29,Male,Month-to-month,59.7,597,No,DSL,10,Yes,Mailed check
2934,51,Female,Month-to-month,73.98,1035.72,Yes,DSL,14,Yes,Mailed check
2935,50,Male,Month-to-month,30.38,334.18,No,Fiber optic,11,Yes,Electronic check
2936,57,Male,Month-to-month,50.52,1768.2,No,Fiber optic,35,Yes,Electronic check
2937,32,Female,Month-to-month,68.94,1516.68,No,DSL,22,Yes,Bank transfer
2938,37,Male,Month-to-month,66.63,1732.38,No,Fiber optic,26,Yes,Mailed check
2939,20,Male,Two year,109.81,1427.53,No,DSL,13,Yes,Credit card
2940,35,Male,Month-to-month,118.95,6304.35,No,DSL,53,Yes,Bank transfer
2941,51,Female,Month-to-month,35.04,911.04,No,Fiber optic,26,Yes,Bank transfer
2942,34,Female,Month-to-month,68.89,1377.8,Yes,Fiber optic,20,Yes,Bank transfer
2943,47,Female,Two year,88.6,4252.8,Yes,Fiber optic,48,Yes,Mailed check
2944,37,Female,One year,118.07,7202.27,Yes,DSL,61,Yes,Electronic check
2945,43,Female,Month-to-month,90.15,6400.65,No,Fiber optic,71,Yes,Mailed check
2946,26,Male,Month-to-month,75.18,3232.74,Yes,Fiber optic,43,Yes,Credit card
2947,41,Male,One year,88.33,3798.19,Yes,Fiber optic,43,No,Mailed check
2948,18,Female,One year,88.58,5314.8,Yes,Fiber optic,60,No,Credit card
2949,37,Male,One year,32.53,1333.73,Yes,No,41,No,Credit card
2950,20,Male,Two year,71.75,1578.5,No,Fiber optic,22,No,Credit card
2951,54,Male,Two year,116.07,0,No,Fiber optic,0,No,Mailed check
2952,49,Male,Month-to-month,57.74,2020.9,No,No,35,Yes,Credit card
2953,45,Female,Month-to-month,69.53,3754.62,Yes,No,54,Yes,Credit card
2954,58,Female,One year,56.51,,Yes,DSL,15,No,Bank transfer
2955,28,Male,Two year,18,306,Yes,Fiber optic,17,No,Bank transfer
2956,60,Male,Month-to-month,65.72,2431.64,Yes,DSL,37,Yes,Mailed check
2957,51,Female,Two year,75.56,4986.96,No,DSL,66,No,Bank transfer
2958,37,Male,Month-to-month,47.06,894.14,Yes,No,19,Yes,Bank transfer
2959,53,Male,Month-to-month,24.59,442.62,No,No,18,Yes,Electronic check
2960,26,Male,Two year,34.18,410.16,Yes,DSL,12,No,Mailed check
2961,30,Female,Month-to-month,91.75,1468,Yes,DSL,16,Yes,Mailed check
2962,32,Female,Month-to-month,134.04,3887.16,Yes,Fiber optic,29,Yes,Bank transfer
2963,33,Male,Month-to-month,113.39,4762.38,Yes,DSL,42,Yes,Mailed check
2964,27,Male,Month-to-month,18,846,Yes,Fiber optic,47,Yes,Mailed check
2965,54,Male,Month-to-month,94.91,3986.22,No,Fiber optic,42,No,Mailed check
2966,36,Male,Month-to-month,41.79,2716.35,No,DSL,65,No,Mailed check
2967,44,Male,Month-to-month,44.62,,Yes,DSL,52,Yes,Bank transfer
2968,33,Male,Two year,48.83,,Yes,No,71,No,Electronic check
2969,18,Female,Two year,89.71,2960.43,Yes,DSL,33,No,Bank transfer
2970,43,Female,Month-to-month,98.57,6998.47,Yes,DSL,71,Yes,Electronic check
2971,18,Male,One year,61.57,4309.9,No,Fiber optic,70,No,Mailed check
2972,39,Female,Month-to-month,62.16,745.92,No,DSL,12,Yes,Credit card
2973,23,Male,Month-to-month,81.25,4468.75,No,Fiber optic,55,Yes,Mailed check
2974,63,Male,Month-to-month,84.88,4923.04,Yes,DSL,58,No,Mailed check
2975,50,Female,Two year,106.17,3291.27,Yes,No,31,No,Credit card
2976,41,Female,Two year,20.05,1062.65,Yes,DSL,53,No,Mailed check
2977,55,Male,Month-to-month,65.7,65.7,No,DSL,1,Yes,Mailed check
2978,29,Male,Month-to-month,27.62,994.32,No,Fiber optic,36,Yes,Credit card
2979,46,Female,Month-to-month,63.22,2023.04,No,No,32,Yes,Mailed check
2980,42,Female,Month-to-month,57.08,0,No,Fiber optic,0,No,Mailed check
2981,43,Male,Month-to-month,63.36,1710.72,No,DSL,27,Yes,Electronic check
2982,55,Male,Month-to-month,37.01,592.16,No,Fiber optic,16,No,Bank transfer
2983,48,Male,One year,18,1008,Yes,Fiber optic,56,No,Mailed check
2984,43,Female,Month-to-month,18,1242,Yes,Fiber optic,69,No,Mailed check
2985,20,Male,Two year,60.41,3080.91,Yes,Fiber optic,51,Yes,Mailed check
2986,28,Female,One year,49.91,2146.13,No,Fiber optic,43,No,Electronic check
2987,38,Male,Month-to-month,41.34,1901.64,No,Fiber optic,46,Yes,Mailed check
2988,41,Female,One year,111.29,1335.48,Yes,DSL,12,No,Bank transfer
2989,26,Female,Two year,34.92,1012.68,Yes,No,29,Yes,Credit card
2990,68,Female,Month-to-month,114.59,7448.35,No,No,65,Yes,Electronic check
2991,58,Female,Month-to-month,121.83,6335.16,No,Fiber optic,52,Yes,Credit card
2992,47,Male,Two year,18,306,Yes,No,17,No,Electronic check
2993,40,Female,Month-to-month,68.23,1842.21,Yes,DSL,27,No,Mailed check
2994,37,Female,Month-to-month,51.01,153.03,No,Fiber optic,3,Yes,Electronic check
2995,28,Female,Month-to-month,18,738,No,DSL,41,Yes,Mailed check
2996,40,Male,Two year,18,90,Yes,No,5,No,Credit card
2997,43,Male,One year,92.12,736.96,Yes,Fiber optic,8,No,Credit card
2998,25,Male,Two year,135.67,2577.73,No,Fiber optic,19,No,Bank transfer
2999,44,Male,Month-to-month,96.59,3573.83,Yes,No,37,Yes,Bank transfer
3000,38,Male,Month-to-month,76.33,5114.11,No,Fiber optic,67,Yes,Electronic check
3001,18,Male,Month-to-month,64.25,3148.25,No,DSL,49,Yes,Electronic check
3002,29,Female,One year,123.89,7309.51,Yes,DSL,59,Yes,Mailed check
3003,35,Female,Month-to-month,140.19,1682.28,Yes,DSL,12,Yes,Credit card
3004,62,Female,Month-to-month,44.46,1822.86,No,DSL,41,Yes,Credit card
3005,46,Male,Month-to-month,18,1206,No,DSL,67,Yes,Electronic check
3006,23,Female,Month-to-month,18,432,No,DSL,24,Yes,Credit card
3007,45,Female,Two year,111.27,3338.1,Yes,Fiber optic,30,No,Bank transfer
3008,21,Male,One year,63.35,696.85,Yes,DSL,11,No,Electronic check
3009,52,Female,Two year,71.41,4498.83,No,DSL,63,No,Bank transfer
3010,34,Male,Month-to-month,18,1080,No,Fiber optic,60,Yes,Mailed check
3011,38,Female,Two year,38.64,2009.28,Yes,Fiber optic,52,No,Bank transfer
3012,55,Male,Two year,54.66,1366.5,No,DSL,25,Yes,Electronic check
3013,24,Male,Month-to-month,72.27,4336.2,No,DSL,60,No,Bank transfer
3014,23,Male,Two year,51.05,459.45,Yes,No,9,Yes,Bank transfer
3015,32,Female,Month-to-month,28.69,315.59,No,No,11,Yes,Electronic check
3016,52,Female,Two year,37.54,788.34,Yes,Fiber optic,21,No,Mailed check
3017,21,Male,Two year,107.29,5579.08,Yes,No,52,Yes,Bank transfer
3018,18,Male,One year,73.57,1471.4,Yes,Fiber optic,20,Yes,Electronic check
3019,34,Female,Month-to-month,86.43,2938.62,Yes,DSL,34,Yes,Bank transfer
3020,46,Female,Month-to-month,33.54,2347.8,Yes,DSL,70,Yes,Bank transfer
3021,54,Male,Month-to-month,18,,Yes,DSL,26,No,Credit card
3022,34,Female,Month-to-month,46.69,2754.71,Yes,Fiber optic,59,Yes,Bank transfer
3023,35,Female,One year,34.67,1594.82,Yes,DSL,46,No,Mailed check
3024,53,Female,One year,77.22,5019.3,Yes,Fiber optic,65,No,Bank transfer
3025,18,Male,Two year,150,2100,Yes,Fiber optic,14,No,Electronic check
3026,35,Male,Month-to-month,89.33,2054.59,No,DSL,23,Yes,Electronic check
3027,42,Female,Two year,150,1350,No,DSL,9,No,Credit card
3028,45,Male,Two year,84.91,1952.93,Yes,DSL,23,No,Credit card
3029,33,Female,One year,42.95,2405.2,Yes,Fiber optic,56,Yes,Bank transfer
3030,40,Female,Month-to-month,77.18,2546.94,No,No,33,No,Credit card
3031,18,Male,Month-to-month,127.32,5092.8,No,Fiber optic,40,Yes,Mailed check
3032,32,Male,Month-to-month,129.03,5032.17,No,DSL,39,Yes,Credit card
3033,45,Male,One year,44.86,448.6,Yes,DSL,10,No,Electronic check
3034,28,Female,One year,73.86,0,Yes,No,0,No,Credit card
3035,40,Female,Two year,18,522,Yes,DSL,29,No,Mailed check
3036,45,Male,Month-to-month,93.86,3942.12,No,DSL,42,Yes,Mailed check
3037,35,Male,Month-to-month,119.37,2984.25,No,Fiber optic,25,Yes,Credit card
3038,42,Male,One year,66.39,3452.28,No,DSL,52,No,Credit card
3039,28,Female,Two year,41.64,1915.44,Yes,No,46,Yes,Credit card
3040,37,Female,Two year,77.6,620.8,Yes,Fiber optic,8,No,Electronic check
3041,47,Female,Two year,79.61,,Yes,No,8,No,Electronic check
3042,41,Male,Month-to-month,67.84,0,No,Fiber optic,0,Yes,Mailed check
3043,32,Male,One year,71.26,4988.2,Yes,Fiber optic,70,No,Credit card
3044,42,Female,Two year,58.92,2533.56,Yes,No,43,No,Bank transfer
3045,48,Male,Month-to-month,99.86,5791.88,No,Fiber optic,58,Yes,Mailed check
3046,18,Male,Month-to-month,90.77,4992.35,No,DSL,55,Yes,Electronic check
3047,53,Male,Month-to-month,30.59,1529.5,No,DSL,50,Yes,Mailed check
3048,35,Male,Month-to-month,29.63,444.45,No,DSL,15,Yes,Electronic check
3049,45,Female,One year,56.1,2075.7,Yes,Fiber optic,37,No,Bank transfer
3050,54,Male,Month-to-month,90.79,907.9,Yes,Fiber optic,10,Yes,Credit card
3051,23,Female,Month-to-month,70.18,1684.32,No,DSL,24,Yes,Credit card
3052,31,Female,Month-to-month,42.49,2464.42,No,DSL,58,No,Credit card
3053,36,Male,Month-to-month,74.15,2076.2,Yes,DSL,28,No,Bank transfer
3054,30,Female,Month-to-month,53.42,2083.38,No,No,39,Yes,Bank transfer
3055,60,Female,One year,95.82,670.74,Yes,Fiber optic,7,Yes,Bank transfer
3056,29,Male,Month-to-month,76.66,383.3,No,Fiber optic,5,Yes,Bank transfer
3057,33,Female,Month-to-month,53.97,,Yes,DSL,44,Yes,Electronic check
3058,42,Female,Month-to-month,73.1,3801.2,No,DSL,52,Yes,Mailed check
3059,25,Female,Month-to-month,111.03,2220.6,Yes,DSL,20,No,Bank transfer
3060,35,Female,Month-to-month,45.06,2523.36,No,Fiber optic,56,Yes,Electronic check
3061,43,Female,Month-to-month,79.09,395.45,No,DSL,5,Yes,Mailed check
3062,36,Female,Two year,62.53,3876.86,Yes,No,62,No,Mailed check
3063,38,Female,One year,79.94,399.7,Yes,Fiber optic,5,No,Bank transfer
3064,33,Female,Month-to-month,42.09,,No,DSL,52,Yes,Bank transfer
3065,21,Male,Month-to-month,68.86,206.58,No,No,3,Yes,Mailed check
3066,43,Male,Two year,103.77,,Yes,Fiber optic,8,No,Mailed check
3067,61,Male,One year,32.2,2189.6,Yes,Fiber optic,68,No,Electronic check
3068,40,Female,Month-to-month,18.47,1311.37,Yes,DSL,71,Yes,Bank transfer
3069,42,Female,One year,19.8,59.4,Yes,No,3,No,Mailed check
3070,48,Female,One year,24.03,1369.71,No,Fiber optic,57,No,Mailed check
3071,24,Male,One year,85.84,3090.24,Yes,DSL,36,No,Credit card
3072,60,Male,Month-to-month,18,,No,Fiber optic,70,No,Bank transfer
3073,42,Male,Month-to-month,54.57,272.85,No,DSL,5,Yes,Electronic check
3074,59,Female,Month-to-month,86.64,4332,Yes,No,50,Yes,Electronic check
3075,31,Male,Two year,79.58,,Yes,No,49,No,Credit card
3076,61,Male,One year,51.51,669.63,Yes,Fiber optic,13,Yes,Bank transfer
3077,49,Female,Month-to-month,71.68,716.8,Yes,DSL,10,Yes,Electronic check
3078,46,Male,Two year,68.75,618.75,Yes,Fiber optic,9,No,Credit card
3079,42,Female,Two year,57.15,3429,Yes,DSL,60,No,Electronic check
3080,37,Male,Two year,57.62,691.44,Yes,DSL,12,No,Electronic check
3081,54,Female,Two year,143.24,4726.92,Yes,Fiber optic,33,No,Credit card
3082,41,Female,Two year,93.33,5506.47,Yes,DSL,59,No,Mailed check
3083,18,Female,Month-to-month,150,7500,No,Fiber optic,50,No,Mailed check
3084,26,Female,Two year,47.61,190.44,No,DSL,4,No,Electronic check
3085,37,Female,Two year,62.03,1922.93,Yes,No,31,No,Bank transfer
3086,43,Male,Month-to-month,18.38,202.18,Yes,DSL,11,Yes,Bank transfer
3087,39,Female,Month-to-month,36.67,,Yes,Fiber optic,51,Yes,Bank transfer
3088,54,Female,Two year,131.57,1578.84,Yes,Fiber optic,12,Yes,Credit card
3089,18,Female,Month-to-month,46.73,2476.69,No,DSL,53,Yes,Electronic check
3090,41,Female,Two year,132.17,7005.01,Yes,Fiber optic,53,No,Credit card
3091,18,Male,Month-to-month,21.48,,No,Fiber optic,40,Yes,Bank transfer
3092,49,Female,Month-to-month,28.13,1322.11,No,Fiber optic,47,Yes,Credit card
3093,38,Male,Month-to-month,53.06,2653,No,DSL,50,Yes,Mailed check
3094,45,Female,Month-to-month,62.77,2887.42,No,Fiber optic,46,Yes,Bank transfer
3095,29,Female,One year,97.31,4768.19,No,Fiber optic,49,Yes,Bank transfer
3096,55,Male,Month-to-month,80.78,3635.1,No,Fiber optic,45,No,Mailed check
3097,52,Male,Month-to-month,50.43,1865.91,No,No,37,No,Mailed check
3098,47,Male,Month-to-month,60.33,723.96,No,DSL,12,No,Electronic check
3099,38,Female,Month-to-month,53.83,1130.43,Yes,DSL,21,Yes,Credit card
