CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue,TenureGroup,TotalChargesPerMonth,Electronic,MonthlyCharges_Tenure,Internet_TechSupport,LogTotalCharges
2387,37,Male,One year,117.32,2815.68,Yes,Fiber optic,24,No,Credit card,No,117.32,2815.68,Intermediate,117.32,Electronic,2815.68,1,7.942959074457196
2388,28,Female,Two year,18.0,954.0,Yes,DSL,53,No,Mailed check,No,18.0,954.0,Long-term,18.0,Non-Electronic,954.0,1,6.860663671448287
2389,50,Male,Month-to-month,44.41,666.15,No,DSL,15,Yes,Mailed check,No,44.41,666.15,Intermediate,44.41,Non-Electronic,666.15,0,6.501514870406221
2390,52,Male,Month-to-month,96.78,2225.94,Yes,Fiber optic,23,Yes,Credit card,No,96.78,2225.94,Intermediate,96.78,Electronic,2225.94,1,7.707934577294322
2391,18,Male,One year,87.61,1927.42,No,DSL,22,No,Electronic check,No,87.61,1927.42,Intermediate,87.61,Non-Electronic,1927.42,0,7.5639376000365885
2392,28,Male,Two year,26.21,1048.4,Yes,DSL,40,No,Bank transfer,No,26.21,1048.4,Long-term,26.21,Electronic,1048.4,1,6.955020471449251
2393,22,Male,Month-to-month,88.89,2844.48,Yes,DSL,32,Yes,Electronic check,No,,2844.48,Long-term,88.89,Non-Electronic,2844.48,1,7.95313555305331
2394,32,Female,Month-to-month,75.14,3080.74,Yes,DSL,41,Yes,Mailed check,No,75.14,3080.74,Long-term,75.14,Non-Electronic,3080.7400000000002,1,8.032925106850131
2395,38,Male,One year,146.66,6893.02,Yes,Fiber optic,47,No,Bank transfer,No,146.66,6893.02,Long-term,146.66,Electronic,6893.0199999999995,1,8.838264584375713
2396,22,Male,One year,79.14,1345.38,Yes,Fiber optic,17,Yes,Mailed check,No,,1345.38,Intermediate,79.14,Non-Electronic,1345.38,1,7.204431780013494
2397,28,Female,Month-to-month,60.06,3723.72,No,Fiber optic,62,No,Credit card,No,60.06,3723.72,Long-term,60.059999999999995,Electronic,3723.7200000000003,0,8.222478447600276
2398,27,Female,One year,35.02,350.2,No,DSL,10,No,Credit card,No,35.02,350.2,New,35.019999999999996,Electronic,350.20000000000005,0,5.8585044198517515
2399,42,Female,Month-to-month,38.95,,Yes,DSL,23,Yes,Electronic check,No,38.95,895.85,Intermediate,,Non-Electronic,895.85,1,
2400,40,Male,Month-to-month,36.1,2166.0,Yes,Fiber optic,60,No,Electronic check,No,36.1,2166.0,Long-term,36.1,Non-Electronic,2166.0,1,7.680637427560936
2401,31,Male,Month-to-month,112.99,7118.37,No,No,63,Yes,Mailed check,Yes,112.99,7118.37,Long-term,112.99,Non-Electronic,7118.37,0,8.870434045612688
2402,42,Female,Two year,65.63,2297.05,Yes,No,35,No,Mailed check,No,,2297.05,Long-term,65.63000000000001,Non-Electronic,2297.0499999999997,0,7.739380969975045
2403,33,Female,Month-to-month,84.78,4408.56,Yes,Fiber optic,52,Yes,Credit card,No,84.78,4408.56,Long-term,84.78,Electronic,4408.56,1,8.39130338450592
2404,36,Female,Month-to-month,118.0,5428.0,Yes,Fiber optic,46,Yes,Bank transfer,No,118.0,5428.0,Long-term,118.0,Electronic,5428.0,1,8.59932602095476
2405,60,Female,Month-to-month,18.0,918.0,Yes,Fiber optic,51,Yes,Credit card,No,18.0,918.0,Long-term,18.0,Electronic,918.0,1,6.822197390620491
2406,56,Male,Two year,109.76,,Yes,Fiber optic,56,No,Mailed check,No,109.76,6146.56,Long-term,,Non-Electronic,6146.56,1,
2407,24,Male,Month-to-month,66.94,1472.68,No,Fiber optic,22,Yes,Credit card,No,66.94,1472.68,Intermediate,66.94,Electronic,1472.6799999999998,0,7.294839149141496
2408,49,Male,Month-to-month,80.23,4653.34,No,DSL,58,Yes,Electronic check,Yes,80.23,4653.34,Long-term,80.23,Non-Electronic,4653.34,0,8.445340520311984
2409,49,Male,Month-to-month,36.01,2448.68,No,DSL,68,No,Electronic check,No,36.01,2448.68,Long-term,36.01,Non-Electronic,2448.68,0,7.803304382836891
2410,26,Male,One year,38.57,2121.35,No,Fiber optic,55,No,Mailed check,No,38.57,2121.35,Long-term,38.57,Non-Electronic,2121.35,0,7.659807957452608
2411,49,Female,Month-to-month,82.11,3366.51,Yes,No,41,Yes,Credit card,No,82.11,3366.51,Long-term,82.11,Electronic,3366.5099999999998,0,8.121631878425005
2412,58,Male,Month-to-month,148.46,2523.82,Yes,DSL,17,Yes,Mailed check,No,148.46,2523.82,Intermediate,148.46,Non-Electronic,2523.82,1,7.833528905745617
2413,26,Female,Month-to-month,100.12,7008.4,No,Fiber optic,70,No,Bank transfer,Yes,100.12,7008.4,Long-term,100.11999999999999,Electronic,7008.400000000001,0,8.854864708612933
2414,28,Female,Two year,109.29,3497.28,Yes,Fiber optic,32,No,Electronic check,No,109.29,3497.28,Long-term,109.29,Non-Electronic,3497.28,1,8.159740802488308
2415,52,Female,Month-to-month,58.28,116.56,No,DSL,2,Yes,Credit card,No,58.28,116.56,New,58.28,Electronic,116.56,0,4.758406161886949
2416,43,Male,One year,43.99,1187.73,Yes,Fiber optic,27,No,Electronic check,No,43.99,1187.73,Long-term,43.99,Non-Electronic,1187.73,1,7.079799201364957
2417,46,Female,Two year,37.67,0.0,Yes,No,0,No,Credit card,No,0.0,0.0,,0.0,Electronic,0.0,0,
2418,44,Male,Two year,47.91,2970.42,Yes,DSL,62,No,Electronic check,No,47.91,2970.42,Long-term,47.910000000000004,Non-Electronic,2970.4199999999996,1,7.996458635940122
2419,44,Female,Month-to-month,18.0,828.0,No,Fiber optic,46,Yes,Mailed check,No,18.0,828.0,Long-term,18.0,Non-Electronic,828.0,0,6.71901315438526
2420,24,Male,Two year,39.63,1426.68,Yes,DSL,36,Yes,Electronic check,No,39.63,1426.68,Long-term,39.63,Non-Electronic,1426.68,1,7.263105345658453
2421,52,Female,Month-to-month,45.39,2133.33,Yes,No,47,Yes,Credit card,No,45.39,2133.33,Long-term,45.39,Electronic,2133.33,0,7.665439418178432
2422,54,Male,Month-to-month,58.86,1059.48,Yes,Fiber optic,18,Yes,Mailed check,No,58.86,1059.48,Intermediate,58.86,Non-Electronic,1059.48,1,6.965533500701492
2423,37,Female,Two year,69.61,904.93,No,Fiber optic,13,No,Credit card,No,69.61,904.93,Intermediate,69.61,Electronic,904.93,0,6.807857592642112
2424,39,Female,Month-to-month,77.69,5127.54,No,No,66,Yes,Bank transfer,No,77.69,5127.54,Long-term,77.69,Electronic,5127.54,0,8.542381290988756
2425,21,Female,Month-to-month,64.48,4126.72,Yes,DSL,64,Yes,Credit card,No,64.48,4126.72,Long-term,64.48,Electronic,4126.72,1,8.325238181558046
2426,46,Female,Month-to-month,44.65,1116.25,No,DSL,25,Yes,Credit card,No,44.65,1116.25,Long-term,44.65,Electronic,1116.25,0,7.017730132190708
2427,46,Male,One year,18.0,162.0,Yes,Fiber optic,9,No,Mailed check,No,18.0,162.0,New,18.0,Non-Electronic,162.0,1,5.087596335232384
2428,39,Male,Month-to-month,44.86,3095.34,No,Fiber optic,69,No,Credit card,No,44.86,3095.34,Long-term,44.86,Electronic,3095.34,0,8.037653033689322
2429,53,Male,One year,30.96,1300.32,Yes,Fiber optic,42,Yes,Bank transfer,No,30.96,1300.32,Long-term,30.959999999999997,Electronic,1300.32,1,7.170365667004894
2430,35,Female,Two year,81.31,,No,DSL,69,No,Bank transfer,No,81.31,5610.39,Long-term,,Electronic,5610.39,0,
2431,46,Female,One year,96.83,6874.93,Yes,Fiber optic,71,No,Mailed check,No,,6874.93,Long-term,96.83,Non-Electronic,6874.93,1,8.835636740664755
2432,27,Female,Month-to-month,97.85,5675.3,Yes,Fiber optic,58,Yes,Bank transfer,No,97.85,5675.3,Long-term,97.85000000000001,Electronic,5675.299999999999,1,8.643878704388504
2433,39,Female,Two year,91.49,182.98,Yes,DSL,2,No,Mailed check,No,91.49,182.98,New,91.49,Non-Electronic,182.98,1,5.209376857251389
2434,37,Female,Month-to-month,60.33,,Yes,Fiber optic,4,No,Electronic check,No,60.33,241.32,New,,Non-Electronic,241.32,1,
2435,42,Female,Month-to-month,46.73,1682.28,No,DSL,36,Yes,Credit card,No,46.73,1682.28,Long-term,46.73,Electronic,1682.28,0,7.427905295168445
2436,35,Male,Month-to-month,38.85,1981.35,Yes,No,51,No,Credit card,No,38.85,1981.35,Long-term,38.85,Electronic,1981.3500000000001,0,7.591533709537982
2437,38,Male,Month-to-month,18.0,1170.0,No,DSL,65,Yes,Credit card,No,18.0,1170.0,Long-term,18.0,Electronic,1170.0,0,7.064759027791802
2438,49,Male,Month-to-month,99.71,6182.02,Yes,DSL,62,No,Credit card,No,99.71,6182.02,Long-term,99.71000000000001,Electronic,6182.0199999999995,1,8.729400357885794
2439,34,Male,Month-to-month,58.89,,Yes,DSL,6,Yes,Mailed check,No,58.89,353.34,New,,Non-Electronic,353.34000000000003,1,
2440,20,Male,Month-to-month,21.38,1111.76,No,DSL,52,Yes,Credit card,No,,1111.76,Long-term,21.38,Electronic,1111.76,0,7.013699624178327
2441,60,Male,Month-to-month,36.07,180.35,No,Fiber optic,5,No,Bank transfer,No,36.07,180.35,New,36.07,Electronic,180.35,0,5.194899407349548
2442,56,Male,One year,34.66,207.96,Yes,No,6,No,Bank transfer,No,34.66,207.96,New,34.660000000000004,Electronic,207.95999999999998,0,5.337345753515515
2443,24,Male,Two year,66.51,2859.93,Yes,Fiber optic,43,No,Electronic check,No,66.51,2859.93,Long-term,66.50999999999999,Non-Electronic,2859.9300000000003,1,7.9585524279898925
2444,48,Female,One year,102.36,1740.12,Yes,DSL,17,Yes,Mailed check,No,102.36,1740.12,Intermediate,102.36,Non-Electronic,1740.12,1,7.461709355347804
2445,33,Female,Month-to-month,52.82,2799.46,Yes,DSL,53,Yes,Electronic check,No,52.82,2799.46,Long-term,52.82,Non-Electronic,2799.46,1,7.937181820421108
2446,43,Female,Month-to-month,18.0,504.0,No,DSL,28,No,Credit card,No,18.0,504.0,Long-term,18.0,Electronic,504.0,0,6.222576268071369
2447,43,Female,Two year,58.38,1401.12,Yes,Fiber optic,24,No,Bank transfer,No,58.38,1401.12,Intermediate,58.379999999999995,Electronic,1401.1200000000001,1,7.245027195773914
2448,37,Female,Month-to-month,59.53,3690.86,No,Fiber optic,62,Yes,Mailed check,No,59.53,3690.86,Long-term,59.53,Non-Electronic,3690.86,0,8.21361477221039
2449,30,Female,Two year,57.13,3827.71,Yes,Fiber optic,67,No,Bank transfer,No,57.13,3827.71,Long-term,57.13,Electronic,3827.71,1,8.250021992127337
2450,31,Female,Month-to-month,43.04,516.48,No,DSL,12,Yes,Mailed check,No,43.04,516.48,New,43.04,Non-Electronic,516.48,0,6.24703656564153
2451,29,Male,Two year,72.61,2250.91,No,Fiber optic,31,No,Electronic check,No,72.61,2250.91,Long-term,72.61,Non-Electronic,2250.91,0,7.719089857877302
2452,30,Male,Month-to-month,67.31,1750.06,Yes,Fiber optic,26,Yes,Credit card,No,67.31,1750.06,Long-term,67.31,Electronic,1750.06,1,7.4674053520441035
2453,39,Female,Month-to-month,64.13,3206.5,No,DSL,50,Yes,Electronic check,No,64.13,3206.5,Long-term,64.13,Non-Electronic,3206.5,0,8.072935278588918
2454,31,Male,One year,79.44,2621.52,Yes,No,33,Yes,Credit card,No,79.44,2621.52,Long-term,79.44,Electronic,2621.52,0,7.871509581203397
2455,48,Male,Month-to-month,49.96,1348.92,No,DSL,27,Yes,Bank transfer,No,49.96,1348.92,Long-term,49.96,Electronic,1348.92,0,7.207059551261706
2456,57,Male,Month-to-month,47.97,3405.87,No,Fiber optic,71,Yes,Electronic check,No,47.97,3405.87,Long-term,47.97,Non-Electronic,3405.87,0,8.133255692555288
2457,33,Male,Month-to-month,113.3,3285.7,No,No,29,Yes,Electronic check,Yes,113.3,3285.7,Long-term,113.3,Non-Electronic,3285.7,0,8.097334998020434
2458,42,Male,One year,84.58,676.64,Yes,DSL,8,No,Bank transfer,No,84.58,676.64,New,84.58,Electronic,676.64,1,6.517139373724178
2459,45,Female,Month-to-month,93.94,1127.28,Yes,DSL,12,Yes,Bank transfer,No,93.94,1127.28,New,93.94,Electronic,1127.28,1,7.027562930386849
2460,45,Male,Month-to-month,107.91,6798.33,Yes,Fiber optic,63,Yes,Bank transfer,No,107.91,6798.33,Long-term,107.91,Electronic,6798.33,1,8.824432272767176
2461,40,Female,Month-to-month,83.41,,No,DSL,37,Yes,Mailed check,Yes,83.41,3086.17,Long-term,,Non-Electronic,3086.17,0,
2462,48,Female,Month-to-month,97.49,2047.29,No,Fiber optic,21,Yes,Bank transfer,Yes,97.49,2047.29,Intermediate,97.49,Electronic,2047.29,0,7.624272246364603
2463,45,Female,One year,18.0,540.0,Yes,No,30,No,Mailed check,No,18.0,540.0,Long-term,18.0,Non-Electronic,540.0,0,6.29156913955832
2464,25,Male,Month-to-month,72.15,2958.15,No,Fiber optic,41,Yes,Bank transfer,No,,2958.15,Long-term,72.15,Electronic,2958.15,0,7.992319351924188
2465,50,Female,Month-to-month,58.6,3574.6,Yes,Fiber optic,61,Yes,Mailed check,No,58.6,3574.6,Long-term,58.6,Non-Electronic,3574.6,1,8.181608560756278
2466,50,Female,Month-to-month,123.72,7794.36,No,Fiber optic,63,No,Bank transfer,Yes,123.72,7794.36,Long-term,123.72,Electronic,7794.36,0,8.9611556742084
2467,30,Female,Month-to-month,97.47,779.76,Yes,No,8,Yes,Mailed check,No,97.47,779.76,New,97.47,Non-Electronic,779.76,0,6.658986180028955
2468,40,Female,Month-to-month,42.93,1845.99,No,Fiber optic,43,Yes,Credit card,No,42.93,1845.99,Long-term,42.93,Electronic,1845.99,0,7.520770997930032
2469,48,Male,Month-to-month,78.05,4839.1,Yes,No,62,Yes,Credit card,No,78.05,4839.1,Long-term,78.05000000000001,Electronic,4839.099999999999,0,8.484484032006533
2470,37,Female,Month-to-month,70.87,2763.93,Yes,Fiber optic,39,No,Electronic check,No,70.87,2763.93,Long-term,70.86999999999999,Non-Electronic,2763.9300000000003,1,7.924408858951811
2471,52,Female,Two year,80.9,3236.0,Yes,DSL,40,No,Bank transfer,No,80.9,3236.0,Long-term,80.9,Electronic,3236.0,1,8.082093278178382
2472,68,Female,Month-to-month,29.34,2083.14,No,DSL,71,Yes,Bank transfer,No,,2083.14,Long-term,29.34,Electronic,2083.14,0,7.641631649756151
2473,30,Female,One year,77.6,3802.4,No,No,49,No,Mailed check,No,77.6,3802.4,Long-term,77.60000000000001,Non-Electronic,3802.3999999999996,0,8.2433877252998
2474,23,Male,Month-to-month,57.01,1083.19,Yes,DSL,19,No,Electronic check,No,57.01,1083.19,Intermediate,57.010000000000005,Non-Electronic,1083.19,1,6.987665670209931
2475,43,Female,Month-to-month,74.89,5167.41,No,Fiber optic,69,Yes,Credit card,No,74.89,5167.41,Long-term,74.89,Electronic,5167.41,0,8.550126874858535
2476,48,Female,Month-to-month,39.65,1625.65,Yes,Fiber optic,41,Yes,Electronic check,No,39.65,1625.65,Long-term,39.650000000000006,Non-Electronic,1625.6499999999999,1,7.393663014785165
2477,37,Female,Month-to-month,44.52,1424.64,No,No,32,Yes,Mailed check,No,44.52,1424.64,Long-term,44.52,Non-Electronic,1424.64,0,7.261674429207071
2478,57,Female,Two year,106.08,6576.96,Yes,Fiber optic,62,Yes,Bank transfer,No,106.08,6576.96,Long-term,106.08,Electronic,6576.96,1,8.791327911482645
2479,23,Female,Two year,28.2,,Yes,Fiber optic,56,No,Electronic check,No,28.2,1579.2,Long-term,,Non-Electronic,1579.2,1,
2480,48,Female,One year,30.78,1969.92,Yes,No,64,No,Bank transfer,No,30.78,1969.92,Long-term,30.78,Electronic,1969.92,0,7.585748211770405
2481,32,Male,One year,63.19,,No,No,51,No,Credit card,No,63.19,3222.69,Long-term,,Electronic,3222.69,0,
2482,60,Female,Month-to-month,37.98,189.9,No,DSL,5,Yes,Mailed check,No,37.98,189.9,New,37.980000000000004,Non-Electronic,189.89999999999998,0,5.24649761781824
2483,63,Male,Month-to-month,34.02,204.12,No,No,6,No,Bank transfer,No,34.02,204.12,New,34.02,Electronic,204.12,0,5.318708056195771
2484,30,Male,Two year,68.68,549.44,Yes,DSL,8,Yes,Electronic check,No,68.68,549.44,New,68.68,Non-Electronic,549.44,1,6.308899577709111
2485,33,Female,One year,18.0,1080.0,No,Fiber optic,60,No,Mailed check,No,18.0,1080.0,Long-term,18.0,Non-Electronic,1080.0,0,6.984716320118266
2486,50,Male,Month-to-month,29.72,980.76,No,DSL,33,Yes,Credit card,No,29.72,980.76,Long-term,29.72,Electronic,980.76,0,6.888327781316039
2487,35,Female,Month-to-month,136.89,4654.26,Yes,Fiber optic,34,Yes,Electronic check,No,,4654.26,Long-term,136.89000000000001,Non-Electronic,4654.259999999999,1,8.445538208223581
2488,39,Male,Month-to-month,81.08,1540.52,No,No,19,No,Bank transfer,Yes,81.08,1540.52,Intermediate,81.08,Electronic,1540.52,0,7.33987530075024
2489,40,Female,Two year,38.87,2215.59,Yes,Fiber optic,57,No,Bank transfer,No,38.87,2215.59,Long-term,38.870000000000005,Electronic,2215.5899999999997,1,7.703274012698682
2490,18,Male,Month-to-month,79.64,4698.76,No,Fiber optic,59,Yes,Mailed check,No,79.64,4698.76,Long-term,79.64,Non-Electronic,4698.76,0,8.455053923101715
2491,39,Male,Month-to-month,84.86,4497.58,No,DSL,53,Yes,Credit card,Yes,84.86,4497.58,Long-term,84.86,Electronic,4497.58,0,8.4112947533263
2492,31,Female,Month-to-month,99.8,3393.2,No,No,34,No,Electronic check,Yes,99.8,3393.2,Long-term,99.8,Non-Electronic,3393.2,0,8.129528707933579
2493,34,Male,Two year,60.55,2785.3,Yes,DSL,46,No,Credit card,No,60.55,2785.3,Long-term,60.550000000000004,Electronic,2785.2999999999997,1,7.9321108664881965
2494,57,Male,Month-to-month,99.18,4463.1,No,DSL,45,Yes,Electronic check,Yes,99.18,4463.1,Long-term,99.18,Non-Electronic,4463.1,0,8.403598870831308
2495,24,Male,Two year,18.0,54.0,Yes,Fiber optic,3,No,Electronic check,No,18.0,54.0,New,18.0,Non-Electronic,54.0,1,3.9889840465642745
2496,49,Male,Month-to-month,28.03,252.27,No,Fiber optic,9,Yes,Mailed check,No,28.03,252.27,New,28.03,Non-Electronic,252.27,0,5.530499942512916
2497,36,Male,Two year,70.74,2758.86,Yes,Fiber optic,39,No,Bank transfer,No,70.74,2758.86,Long-term,70.74000000000001,Electronic,2758.8599999999997,1,7.922572829906981
2498,36,Female,One year,76.54,4133.16,Yes,DSL,54,No,Bank transfer,No,76.54,4133.16,Long-term,76.53999999999999,Electronic,4133.160000000001,1,8.32679752656183
2499,49,Male,Month-to-month,33.09,1290.51,No,DSL,39,Yes,Bank transfer,No,33.09,1290.51,Long-term,33.089999999999996,Electronic,1290.5100000000002,0,7.162792768063167
2500,44,Male,Month-to-month,74.08,1629.76,No,No,22,Yes,Credit card,No,74.08,1629.76,Intermediate,74.08,Electronic,1629.76,0,7.39618804369624
2501,46,Female,Month-to-month,43.17,604.38,No,No,14,Yes,Electronic check,No,43.17,604.38,Intermediate,43.17,Non-Electronic,604.38,0,6.404203139182645
2502,51,Female,Month-to-month,55.31,221.24,No,No,4,Yes,Mailed check,No,55.31,221.24,New,55.31,Non-Electronic,221.24,0,5.3992480851264775
2503,36,Female,Two year,100.87,3933.93,Yes,Fiber optic,39,No,Credit card,No,100.87,3933.93,Long-term,100.86999999999999,Electronic,3933.9300000000003,1,8.27739420519639
2504,32,Male,Month-to-month,96.81,1645.77,No,DSL,17,Yes,Electronic check,Yes,96.81,1645.77,Intermediate,96.81,Non-Electronic,1645.77,0,7.405963638788196
2505,26,Male,Month-to-month,30.1,602.0,No,Fiber optic,20,Yes,Mailed check,No,30.1,602.0,Intermediate,30.1,Non-Electronic,602.0,0,6.400257445308821
2506,30,Male,Month-to-month,28.0,56.0,No,Fiber optic,2,Yes,Electronic check,No,28.0,56.0,New,28.0,Non-Electronic,56.0,0,4.02535169073515
2507,75,Male,Month-to-month,50.61,2277.45,No,DSL,45,Yes,Mailed check,No,50.61,2277.45,Long-term,50.61,Non-Electronic,2277.45,0,7.730811674996306
2508,54,Female,Two year,64.06,3331.12,Yes,DSL,52,No,Credit card,No,64.06,3331.12,Long-term,64.06,Electronic,3331.12,1,8.111063862762439
2509,23,Female,Month-to-month,41.97,797.43,No,Fiber optic,19,Yes,Electronic check,No,41.97,797.43,Intermediate,41.97,Non-Electronic,797.43,0,6.68139405651194
2510,24,Male,Two year,101.42,5882.36,No,Fiber optic,58,No,Electronic check,No,101.42,5882.36,Long-term,101.41999999999999,Non-Electronic,5882.36,0,8.679713320913292
2511,45,Male,Two year,77.16,1543.2,Yes,DSL,20,No,Credit card,No,77.16,1543.2,Intermediate,77.16,Electronic,1543.1999999999998,1,7.341613461591519
2512,46,Male,Month-to-month,79.21,3960.5,No,DSL,50,Yes,Mailed check,No,79.21,3960.5,Long-term,79.21,Non-Electronic,3960.4999999999995,0,8.284125558904334
2513,46,Male,Month-to-month,20.67,,No,No,24,Yes,Bank transfer,No,20.67,496.08,Intermediate,,Electronic,496.08000000000004,0,
2514,36,Female,Two year,105.86,7092.62,Yes,DSL,67,No,Bank transfer,No,105.86,7092.62,Long-term,105.86,Electronic,7092.62,1,8.866810085820807
2515,38,Female,Month-to-month,18.0,162.0,No,Fiber optic,9,Yes,Mailed check,No,18.0,162.0,New,18.0,Non-Electronic,162.0,0,5.087596335232384
2516,43,Male,Month-to-month,94.19,6216.54,No,Fiber optic,66,Yes,Mailed check,Yes,94.19,6216.54,Long-term,94.19,Non-Electronic,6216.54,0,8.734968760861152
2517,41,Female,Month-to-month,97.7,781.6,No,No,8,Yes,Bank transfer,Yes,97.7,781.6,New,97.7,Electronic,781.6,0,6.661343100728573
2518,18,Male,Month-to-month,49.87,1396.36,No,Fiber optic,28,Yes,Electronic check,No,49.87,1396.36,Long-term,49.87,Non-Electronic,1396.36,0,7.241624129733235
2519,37,Male,One year,109.55,3943.8,Yes,DSL,36,No,Credit card,No,109.55,3943.8,Long-term,109.55000000000001,Electronic,3943.7999999999997,1,8.279900004497586
2520,29,Female,Month-to-month,62.79,4395.3,No,DSL,70,Yes,Bank transfer,No,62.79,4395.3,Long-term,62.79,Electronic,4395.3,0,8.388291067175377
2521,42,Male,Month-to-month,67.19,2486.03,No,Fiber optic,37,No,Mailed check,No,67.19,2486.03,Long-term,67.19000000000001,Non-Electronic,2486.0299999999997,0,7.818442339576283
2522,75,Female,Two year,76.88,5458.48,Yes,DSL,71,Yes,Electronic check,No,76.88,5458.48,Long-term,76.88,Non-Electronic,5458.48,1,8.604925641703353
2523,44,Male,One year,150.0,8700.0,Yes,DSL,58,No,Mailed check,No,150.0,8700.0,Long-term,150.0,Non-Electronic,8700.0,1,9.071078304642676
2524,36,Female,Month-to-month,112.06,6275.36,No,DSL,56,Yes,Bank transfer,Yes,112.06,6275.36,Long-term,112.05999999999999,Electronic,6275.360000000001,0,8.744386132872288
2525,51,Male,One year,89.54,5282.86,Yes,DSL,59,Yes,Credit card,No,89.54,5282.86,Long-term,89.53999999999999,Electronic,5282.860000000001,1,8.57222289671854
2526,45,Female,Month-to-month,33.05,892.35,Yes,DSL,27,No,Credit card,No,33.05,892.35,Long-term,33.050000000000004,Electronic,892.3499999999999,1,6.793858432302025
